inserted_at,institution_id,in-patient,out-patient,total
2021-09-17,84db8381-f21f-4502-9914-a6a21aa3934a,0.0,4.0,4.0
2021-09-17,880c9e5b-5cb2-4662-a1db-1bbc710b7886,0.0,11.0,11.0
2021-09-17,881b33dd-d7fe-429f-84db-807a82253199,0.0,20.0,20.0
2021-09-17,89629d26-4538-4730-a6f1-cddda2435218,2.0,22.0,24.0
2021-09-17,92f0c501-8e06-4d0e-9cda-a25f5d97dfb5,2.0,32.0,34.0
2021-09-17,92fd8fe5-2f7b-4900-a902-0f5afaacd0f0,2.0,10.0,12.0
2021-09-17,9367d62f-6b99-46f8-8505-719e829ad667,0.0,1.0,1.0
2021-09-17,94a0a068-e4b8-4e3a-8757-5d2a627d6878,0.0,15.0,15.0
2021-09-17,98503309-e842-4f88-ae02-214a481417ba,2.0,4.0,6.0
2021-09-17,9db090cf-184b-450e-a07a-97dee812ce0d,1.0,36.0,37.0
2021-09-17,9db63f62-5c58-4303-919e-e23681909271,1.0,9.0,10.0
2021-09-17,9e1484a3-0235-48c5-aeed-c44451c918fa,0.0,11.0,11.0
2021-09-17,a7058bfa-97cb-4ab0-a959-a782dd3ce6a8,0.0,14.0,14.0
2021-09-17,acc05561-603e-409d-9446-4d03353d7a5c,0.0,18.0,18.0
2021-09-17,b05bec66-9c3b-4381-9ad2-0636481ca919,0.0,3.0,3.0
2021-09-17,b37cc3a6-ab60-4f74-89da-f004a87d6ff4,1.0,14.0,15.0
2021-09-17,bd9a1f13-a52c-4372-a63c-1e49bd7a7bf3,4.0,15.0,19.0
2021-09-17,bdd4965b-3cb0-443a-b8de-37c86e621d6c,0.0,7.0,7.0
2021-09-17,bf2cf4ca-dac3-4515-ad33-ef66efebeab5,0.0,35.0,35.0
2021-09-17,c26fee65-77d0-4125-bf59-8e4b918cb848,0.0,8.0,8.0
2021-09-17,c2dc34b5-7a9b-4dcb-85ae-b3b6c23d823e,0.0,44.0,44.0
2021-09-17,c7d5aa80-47af-45fd-95d3-c575a44806e5,1.0,9.0,10.0
2021-09-17,cd756fae-c3e3-4176-a4f1-3e5360718d1d,1.0,20.0,21.0
2021-09-17,cf3a43b2-0fef-4db8-873b-6b24e49cfbf3,0.0,11.0,11.0
2021-09-17,d1ec3213-ae35-4ab3-b45f-72feca0fd5f3,0.0,3.0,3.0
2021-09-17,d2179fa3-42fe-4f5a-be15-28a92c28f255,0.0,4.0,4.0
2021-09-17,d21ae02c-0851-4acb-99e9-083d1eeb3f0b,0.0,4.0,4.0
2021-09-17,d4212333-dc53-44f1-a167-d65825a1e727,0.0,4.0,4.0
2021-09-17,d8c45b45-c70a-47d6-81ba-da8e0cfac6e0,0.0,1.0,1.0
2021-09-17,d9f64a07-9c47-4f6e-8bbe-a473a688a735,0.0,136.0,136.0
2021-09-17,db06e5e0-8f6f-45d8-92fd-92ce96992012,1.0,16.0,17.0
2021-09-17,dd965340-f8da-40d5-a043-3c0436915524,0.0,7.0,7.0
2021-09-17,e22bd2e3-f0e1-407d-9afb-c832bb39630c,1.0,4.0,5.0
2021-09-17,e2adc287-86ec-4341-b43d-13cb91255662,5.0,20.0,25.0
2021-09-17,e3115277-d57b-492c-bf7a-1c432ecb473b,0.0,9.0,9.0
2021-09-17,e81b1231-55bc-488a-abf3-9bf0883430ba,0.0,7.0,7.0
2021-09-17,ebb63a9f-bad7-486c-a79e-393b3d0589d2,0.0,11.0,11.0
2021-09-17,ebc01199-49db-4461-abc9-9c0e872a8191,2.0,7.0,9.0
2021-09-17,ece0641a-2b44-4cb1-8e31-074dd5fbb4f1,5.0,31.0,36.0
2021-09-17,f0440cc7-e404-4a2c-bb0d-baf908e9ff25,1.0,21.0,22.0
2021-09-17,f7427dbb-e87d-4ed2-b168-136c244596b2,0.0,1.0,1.0
2021-09-17,f7a11005-e09a-431b-afe9-95e8ddac81d8,2.0,60.0,62.0
2021-09-18,01811bcf-ec5b-4a02-a64a-0ac551f9d0ac,0.0,17.0,17.0
2021-09-18,0503125e-929a-4eed-afd6-25213a7b87c7,3.0,34.0,37.0
2021-09-18,09415354-4eb1-4866-87bb-efffe23e196a,0.0,6.0,6.0
2021-09-18,097d4418-6d7c-4922-a703-bde5a6b64919,0.0,55.0,55.0
2021-09-18,0da8e9a5-855d-42c5-9435-d69e1019cafc,0.0,5.0,5.0
2021-09-18,0fa2e546-c292-4060-a05e-beb53fc31e72,0.0,17.0,17.0
2021-09-18,157af2f9-073d-4d75-89e0-b6d214c6d05e,0.0,6.0,6.0
2021-09-18,18cb6e95-6073-4102-989e-1b133ac99b29,0.0,24.0,24.0
2021-09-18,19adebda-8361-4267-8ab0-7fe734377602,0.0,10.0,10.0
2021-09-18,19ae2f00-60e7-4db1-8719-644820cc04df,4.0,69.0,73.0
2021-09-18,1a75706d-889a-48ab-a6c7-1fbbd70aeda8,0.0,2.0,2.0
2021-09-18,29020005-046d-4f92-9999-04738b934b0f,0.0,1.0,1.0
2021-09-18,2fa0d571-e424-4ee7-ac8b-deb7792305a7,0.0,17.0,17.0
2021-09-18,33ca2840-08b5-4a3d-bad4-da63350becd9,0.0,6.0,6.0
2021-09-18,34b68d87-fd38-4d02-a4d1-46d902d012a7,0.0,4.0,4.0
2021-09-18,355cd89d-faa1-4620-8857-a05a24b513e3,0.0,48.0,48.0
2021-09-18,3651da1c-b313-445b-8a02-75f4b93d2f65,1.0,5.0,6.0
2021-09-18,384b1f28-514a-4a8f-8cc2-f5b2f94d7d09,1.0,22.0,23.0
2021-09-18,3b883d89-83bd-41a1-9eb1-ee76eb22d897,0.0,5.0,5.0
2021-09-18,3bbbf782-497c-4697-abda-0a88bbee1b38,4.0,42.0,46.0
2021-09-18,3fc67f73-037c-4f06-9edf-b7ff94cd1570,1.0,22.0,23.0
2021-09-18,43215a1a-2794-4ea9-bebd-4c09a2618e6c,0.0,18.0,18.0
2021-09-18,4389a67a-e4bb-4b93-918b-d417078736ae,0.0,19.0,19.0
2021-09-18,4531a46a-a197-4f87-a56a-5013e21efbcb,0.0,1.0,1.0
2021-09-18,46412e2a-6b5f-4d0c-9562-d89c01d15259,0.0,18.0,18.0
2021-09-18,47dc4136-1684-49ed-a1da-945486345c68,0.0,19.0,19.0
2021-09-18,4850e9c9-2945-4087-b4f9-6c302e44b84e,0.0,12.0,12.0
2021-09-18,49b42879-788e-4347-85cf-23b35a68e746,1.0,11.0,12.0
2021-09-18,4a5f0383-2d51-4004-97a6-5b2df37fedd0,1.0,20.0,21.0
2021-09-18,54a4df3e-b280-4c89-9a72-aad7f18b761b,0.0,21.0,21.0
2021-09-18,589b11b0-d4bf-4b8b-b475-0bcbd6b4e361,0.0,27.0,27.0
2021-09-18,5cc2687c-e6b7-4e76-b7e5-2da37ae08cdb,1.0,9.0,10.0
2021-09-18,5ee1f2ed-2622-4012-8c2f-aca9f5c1af3f,0.0,68.0,68.0
2021-09-18,60a3c3ea-eff0-4b6a-9d8c-52a6b4fc54e7,0.0,9.0,9.0
2021-09-18,642c0f92-4819-4d1f-a85d-41d8cc54e74d,0.0,7.0,7.0
2021-09-18,658e24af-453e-4824-a049-5346a5e25964,0.0,5.0,5.0
2021-09-18,67d433c3-01fc-48b8-b86f-83c325fe51cf,3.0,55.0,58.0
2021-09-18,706652e6-6eed-4271-afe8-be8e8322e731,1.0,40.0,41.0
2021-09-18,7b71b487-8a7a-48ad-a817-0eb5b692bfe2,0.0,2.0,2.0
2021-09-18,7b9c90a6-86d3-487f-971a-cc8e2d9367be,0.0,8.0,8.0
2021-09-18,80edab36-03d3-4cd0-98e0-22ebd8a0158a,0.0,1.0,1.0
2021-09-18,8295dc03-9ec7-4f44-9bab-b1ea94e2eef4,0.0,6.0,6.0
2021-09-18,84db8381-f21f-4502-9914-a6a21aa3934a,0.0,2.0,2.0
2021-09-18,880c9e5b-5cb2-4662-a1db-1bbc710b7886,0.0,15.0,15.0
2021-09-18,881b33dd-d7fe-429f-84db-807a82253199,0.0,13.0,13.0
2021-09-18,89629d26-4538-4730-a6f1-cddda2435218,0.0,37.0,37.0
2021-09-18,92f0c501-8e06-4d0e-9cda-a25f5d97dfb5,0.0,5.0,5.0
2021-09-18,92fd8fe5-2f7b-4900-a902-0f5afaacd0f0,0.0,18.0,18.0
2021-09-18,94a0a068-e4b8-4e3a-8757-5d2a627d6878,0.0,5.0,5.0
2021-09-18,98503309-e842-4f88-ae02-214a481417ba,0.0,8.0,8.0
2021-09-18,9db090cf-184b-450e-a07a-97dee812ce0d,0.0,5.0,5.0
2021-09-18,9db63f62-5c58-4303-919e-e23681909271,0.0,5.0,5.0
2021-09-18,9e1484a3-0235-48c5-aeed-c44451c918fa,0.0,9.0,9.0
2021-09-18,a471dd7c-e2dd-4cc1-a77c-2450d45b9bff,0.0,2.0,2.0
2021-09-18,a7058bfa-97cb-4ab0-a959-a782dd3ce6a8,1.0,14.0,15.0
2021-09-18,acc05561-603e-409d-9446-4d03353d7a5c,1.0,26.0,27.0
2021-09-18,b05bec66-9c3b-4381-9ad2-0636481ca919,1.0,6.0,7.0
2021-09-18,b37cc3a6-ab60-4f74-89da-f004a87d6ff4,0.0,5.0,5.0
2021-09-18,bd9a1f13-a52c-4372-a63c-1e49bd7a7bf3,1.0,6.0,7.0
2021-09-18,bdd4965b-3cb0-443a-b8de-37c86e621d6c,0.0,19.0,19.0
2021-09-18,bf2cf4ca-dac3-4515-ad33-ef66efebeab5,0.0,19.0,19.0
2021-09-18,c2dc34b5-7a9b-4dcb-85ae-b3b6c23d823e,1.0,16.0,17.0
2021-09-18,c7d5aa80-47af-45fd-95d3-c575a44806e5,0.0,3.0,3.0
2021-09-18,cd756fae-c3e3-4176-a4f1-3e5360718d1d,4.0,13.0,17.0
2021-09-18,cf3a43b2-0fef-4db8-873b-6b24e49cfbf3,0.0,12.0,12.0
2021-09-18,d1ec3213-ae35-4ab3-b45f-72feca0fd5f3,1.0,8.0,9.0
2021-09-18,d2179fa3-42fe-4f5a-be15-28a92c28f255,0.0,4.0,4.0
2021-09-18,d4212333-dc53-44f1-a167-d65825a1e727,0.0,5.0,5.0
2021-09-18,d9f64a07-9c47-4f6e-8bbe-a473a688a735,0.0,3.0,3.0
2021-09-18,db06e5e0-8f6f-45d8-92fd-92ce96992012,4.0,41.0,45.0
2021-09-18,dd965340-f8da-40d5-a043-3c0436915524,0.0,5.0,5.0
2021-09-18,e2adc287-86ec-4341-b43d-13cb91255662,0.0,25.0,25.0
2021-09-18,e3115277-d57b-492c-bf7a-1c432ecb473b,3.0,12.0,15.0
2021-09-18,e81b1231-55bc-488a-abf3-9bf0883430ba,0.0,8.0,8.0
2021-09-18,e97d489f-0cea-4cc3-a049-651da1b567b9,0.0,5.0,5.0
2021-09-18,ebb63a9f-bad7-486c-a79e-393b3d0589d2,1.0,10.0,11.0
2021-09-18,ebc01199-49db-4461-abc9-9c0e872a8191,0.0,6.0,6.0
2021-09-18,ece0641a-2b44-4cb1-8e31-074dd5fbb4f1,1.0,18.0,19.0
2021-09-18,f0440cc7-e404-4a2c-bb0d-baf908e9ff25,0.0,21.0,21.0
2021-09-18,f44a6715-552e-40ea-8dd5-c690313e5072,0.0,1.0,1.0
2021-09-18,f7427dbb-e87d-4ed2-b168-136c244596b2,2.0,2.0,4.0
2021-09-18,f7a11005-e09a-431b-afe9-95e8ddac81d8,1.0,26.0,27.0
2021-09-19,0503125e-929a-4eed-afd6-25213a7b87c7,0.0,32.0,32.0
2021-09-19,097d4418-6d7c-4922-a703-bde5a6b64919,0.0,55.0,55.0
2021-09-19,0da8e9a5-855d-42c5-9435-d69e1019cafc,0.0,2.0,2.0
2021-09-19,157af2f9-073d-4d75-89e0-b6d214c6d05e,0.0,10.0,10.0
2021-09-19,18cb6e95-6073-4102-989e-1b133ac99b29,0.0,6.0,6.0
2021-09-19,19adebda-8361-4267-8ab0-7fe734377602,0.0,2.0,2.0
2021-09-19,19ae2f00-60e7-4db1-8719-644820cc04df,4.0,83.0,87.0
2021-09-19,23533011-6b2e-4aaf-a992-85fcf7bf04d9,0.0,31.0,31.0
2021-09-19,29020005-046d-4f92-9999-04738b934b0f,0.0,2.0,2.0
2021-09-19,2fa0d571-e424-4ee7-ac8b-deb7792305a7,2.0,6.0,8.0
2021-09-19,33ca2840-08b5-4a3d-bad4-da63350becd9,0.0,7.0,7.0
2021-09-19,355cd89d-faa1-4620-8857-a05a24b513e3,0.0,51.0,51.0
2021-09-19,3651da1c-b313-445b-8a02-75f4b93d2f65,1.0,15.0,16.0
2021-09-19,384b1f28-514a-4a8f-8cc2-f5b2f94d7d09,1.0,3.0,4.0
2021-09-19,3b883d89-83bd-41a1-9eb1-ee76eb22d897,0.0,3.0,3.0
2021-09-19,3bbbf782-497c-4697-abda-0a88bbee1b38,3.0,46.0,49.0
2021-09-19,3fc67f73-037c-4f06-9edf-b7ff94cd1570,0.0,17.0,17.0
2021-09-19,43215a1a-2794-4ea9-bebd-4c09a2618e6c,0.0,2.0,2.0
2021-09-19,4389a67a-e4bb-4b93-918b-d417078736ae,0.0,2.0,2.0
2021-09-19,46412e2a-6b5f-4d0c-9562-d89c01d15259,1.0,10.0,11.0
2021-09-19,47dc4136-1684-49ed-a1da-945486345c68,0.0,9.0,9.0
2021-09-19,4850e9c9-2945-4087-b4f9-6c302e44b84e,0.0,5.0,5.0
2021-09-19,49b42879-788e-4347-85cf-23b35a68e746,0.0,9.0,9.0
2021-09-19,4a5f0383-2d51-4004-97a6-5b2df37fedd0,2.0,5.0,7.0
2021-09-19,54a4df3e-b280-4c89-9a72-aad7f18b761b,0.0,1.0,1.0
2021-09-19,589b11b0-d4bf-4b8b-b475-0bcbd6b4e361,3.0,9.0,12.0
2021-09-19,5cc2687c-e6b7-4e76-b7e5-2da37ae08cdb,1.0,1.0,2.0
2021-09-19,5ee1f2ed-2622-4012-8c2f-aca9f5c1af3f,1.0,40.0,41.0
2021-09-19,60a3c3ea-eff0-4b6a-9d8c-52a6b4fc54e7,0.0,3.0,3.0
2021-09-19,642c0f92-4819-4d1f-a85d-41d8cc54e74d,0.0,7.0,7.0
2021-09-19,658e24af-453e-4824-a049-5346a5e25964,0.0,2.0,2.0
2021-09-19,67d433c3-01fc-48b8-b86f-83c325fe51cf,0.0,28.0,28.0
2021-09-19,706652e6-6eed-4271-afe8-be8e8322e731,0.0,1.0,1.0
2021-09-19,8295dc03-9ec7-4f44-9bab-b1ea94e2eef4,0.0,5.0,5.0
2021-09-19,881b33dd-d7fe-429f-84db-807a82253199,0.0,10.0,10.0
2021-09-19,89629d26-4538-4730-a6f1-cddda2435218,0.0,19.0,19.0
2021-09-19,92f0c501-8e06-4d0e-9cda-a25f5d97dfb5,4.0,5.0,9.0
2021-09-19,92fd8fe5-2f7b-4900-a902-0f5afaacd0f0,0.0,23.0,23.0
2021-09-19,94a0a068-e4b8-4e3a-8757-5d2a627d6878,0.0,1.0,1.0
2021-09-19,98503309-e842-4f88-ae02-214a481417ba,0.0,2.0,2.0
2021-09-19,9db090cf-184b-450e-a07a-97dee812ce0d,0.0,4.0,4.0
2021-09-19,9db63f62-5c58-4303-919e-e23681909271,0.0,3.0,3.0
2021-09-19,9e1484a3-0235-48c5-aeed-c44451c918fa,0.0,6.0,6.0
2021-09-19,a7058bfa-97cb-4ab0-a959-a782dd3ce6a8,2.0,12.0,14.0
2021-09-19,acc05561-603e-409d-9446-4d03353d7a5c,0.0,2.0,2.0
2021-09-19,b05bec66-9c3b-4381-9ad2-0636481ca919,1.0,10.0,11.0
2021-09-19,b37cc3a6-ab60-4f74-89da-f004a87d6ff4,0.0,6.0,6.0
2021-09-19,bd9a1f13-a52c-4372-a63c-1e49bd7a7bf3,3.0,7.0,10.0
2021-09-19,bf2cf4ca-dac3-4515-ad33-ef66efebeab5,0.0,13.0,13.0
2021-09-19,c2dc34b5-7a9b-4dcb-85ae-b3b6c23d823e,0.0,12.0,12.0
2021-09-19,c7d5aa80-47af-45fd-95d3-c575a44806e5,0.0,4.0,4.0
2021-09-19,cd756fae-c3e3-4176-a4f1-3e5360718d1d,0.0,7.0,7.0
2021-09-19,cf3a43b2-0fef-4db8-873b-6b24e49cfbf3,0.0,9.0,9.0
2021-09-19,d1ec3213-ae35-4ab3-b45f-72feca0fd5f3,0.0,3.0,3.0
2021-09-19,d2179fa3-42fe-4f5a-be15-28a92c28f255,0.0,2.0,2.0
2021-09-19,db06e5e0-8f6f-45d8-92fd-92ce96992012,0.0,3.0,3.0
2021-09-19,e2adc287-86ec-4341-b43d-13cb91255662,0.0,5.0,5.0
2021-09-19,e3115277-d57b-492c-bf7a-1c432ecb473b,0.0,6.0,6.0
2021-09-19,e81b1231-55bc-488a-abf3-9bf0883430ba,0.0,5.0,5.0
2021-09-19,ebc01199-49db-4461-abc9-9c0e872a8191,0.0,1.0,1.0
2021-09-19,ece0641a-2b44-4cb1-8e31-074dd5fbb4f1,1.0,21.0,22.0
2021-09-19,f0440cc7-e404-4a2c-bb0d-baf908e9ff25,0.0,7.0,7.0
2021-09-19,f7427dbb-e87d-4ed2-b168-136c244596b2,0.0,2.0,2.0
2021-09-19,f7a11005-e09a-431b-afe9-95e8ddac81d8,2.0,29.0,31.0
2021-09-20,01811bcf-ec5b-4a02-a64a-0ac551f9d0ac,0.0,19.0,19.0
2021-09-20,0503125e-929a-4eed-afd6-25213a7b87c7,2.0,51.0,53.0
2021-09-20,09415354-4eb1-4866-87bb-efffe23e196a,0.0,5.0,5.0
2021-09-20,097d4418-6d7c-4922-a703-bde5a6b64919,2.0,55.0,57.0
2021-09-20,0da8e9a5-855d-42c5-9435-d69e1019cafc,0.0,7.0,7.0
2021-09-20,0fa2e546-c292-4060-a05e-beb53fc31e72,0.0,14.0,14.0
2021-09-20,10ea7f56-d729-472f-a364-d0c796647abf,0.0,2.0,2.0
2021-09-20,133cb894-ef0c-4ebd-9100-76431a60fac5,0.0,4.0,4.0
2021-09-20,157af2f9-073d-4d75-89e0-b6d214c6d05e,1.0,12.0,13.0
2021-09-20,18cb6e95-6073-4102-989e-1b133ac99b29,0.0,36.0,36.0
2021-09-20,19adebda-8361-4267-8ab0-7fe734377602,0.0,6.0,6.0
2021-09-20,19ae2f00-60e7-4db1-8719-644820cc04df,1.0,89.0,90.0
2021-09-20,19ae8e3b-075d-4caa-bdb7-535a971e6505,0.0,24.0,24.0
2021-09-20,1a75706d-889a-48ab-a6c7-1fbbd70aeda8,0.0,1.0,1.0
2021-09-20,29020005-046d-4f92-9999-04738b934b0f,1.0,27.0,28.0
2021-09-20,2fa0d571-e424-4ee7-ac8b-deb7792305a7,0.0,33.0,33.0
2021-09-20,33ca2840-08b5-4a3d-bad4-da63350becd9,0.0,8.0,8.0
2021-09-20,34b68d87-fd38-4d02-a4d1-46d902d012a7,0.0,4.0,4.0
2021-09-20,355cd89d-faa1-4620-8857-a05a24b513e3,0.0,35.0,35.0
2021-09-20,3651da1c-b313-445b-8a02-75f4b93d2f65,4.0,7.0,11.0
2021-09-20,384b1f28-514a-4a8f-8cc2-f5b2f94d7d09,5.0,14.0,19.0
2021-09-20,39f04721-9871-45a8-bc2a-7c892487ba87,0.0,17.0,17.0
2021-09-20,3b883d89-83bd-41a1-9eb1-ee76eb22d897,0.0,1.0,1.0
2021-09-20,3bbbf782-497c-4697-abda-0a88bbee1b38,5.0,65.0,70.0
2021-09-20,3fc67f73-037c-4f06-9edf-b7ff94cd1570,0.0,29.0,29.0
2021-09-20,43215a1a-2794-4ea9-bebd-4c09a2618e6c,0.0,17.0,17.0
2021-09-20,4389a67a-e4bb-4b93-918b-d417078736ae,0.0,1.0,1.0
2021-09-20,4531a46a-a197-4f87-a56a-5013e21efbcb,0.0,4.0,4.0
2021-09-20,46412e2a-6b5f-4d0c-9562-d89c01d15259,0.0,14.0,14.0
2021-09-20,47dc4136-1684-49ed-a1da-945486345c68,0.0,11.0,11.0
2021-09-20,4850e9c9-2945-4087-b4f9-6c302e44b84e,0.0,6.0,6.0
2021-09-20,49b42879-788e-4347-85cf-23b35a68e746,0.0,45.0,45.0
2021-09-20,4a5f0383-2d51-4004-97a6-5b2df37fedd0,1.0,14.0,15.0
2021-09-20,54a4df3e-b280-4c89-9a72-aad7f18b761b,0.0,12.0,12.0
2021-09-20,589b11b0-d4bf-4b8b-b475-0bcbd6b4e361,0.0,15.0,15.0
2021-09-20,5cc2687c-e6b7-4e76-b7e5-2da37ae08cdb,0.0,4.0,4.0
2021-09-20,5ee1f2ed-2622-4012-8c2f-aca9f5c1af3f,0.0,46.0,46.0
2021-09-20,60a3c3ea-eff0-4b6a-9d8c-52a6b4fc54e7,0.0,4.0,4.0
2021-09-20,642c0f92-4819-4d1f-a85d-41d8cc54e74d,0.0,8.0,8.0
2021-09-20,658e24af-453e-4824-a049-5346a5e25964,0.0,8.0,8.0
2021-09-20,67d433c3-01fc-48b8-b86f-83c325fe51cf,3.0,53.0,56.0
2021-09-20,706652e6-6eed-4271-afe8-be8e8322e731,0.0,8.0,8.0
2021-09-20,7b71b487-8a7a-48ad-a817-0eb5b692bfe2,1.0,30.0,31.0
2021-09-20,7b9c90a6-86d3-487f-971a-cc8e2d9367be,0.0,16.0,16.0
2021-09-20,7f71654b-0641-4351-897e-60869c7b9de5,0.0,6.0,6.0
2021-09-20,80edab36-03d3-4cd0-98e0-22ebd8a0158a,0.0,6.0,6.0
2021-09-20,8295dc03-9ec7-4f44-9bab-b1ea94e2eef4,0.0,10.0,10.0
2021-09-20,880c9e5b-5cb2-4662-a1db-1bbc710b7886,0.0,12.0,12.0
2021-09-20,881b33dd-d7fe-429f-84db-807a82253199,0.0,14.0,14.0
2021-09-20,89629d26-4538-4730-a6f1-cddda2435218,0.0,26.0,26.0
2021-09-20,92f0c501-8e06-4d0e-9cda-a25f5d97dfb5,1.0,111.0,112.0
2021-09-20,92fd8fe5-2f7b-4900-a902-0f5afaacd0f0,0.0,25.0,25.0
2021-09-20,9367d62f-6b99-46f8-8505-719e829ad667,0.0,11.0,11.0
2021-09-20,94a0a068-e4b8-4e3a-8757-5d2a627d6878,0.0,3.0,3.0
2021-09-20,98503309-e842-4f88-ae02-214a481417ba,1.0,8.0,9.0
2021-09-20,9db090cf-184b-450e-a07a-97dee812ce0d,3.0,39.0,42.0
2021-09-20,9db63f62-5c58-4303-919e-e23681909271,0.0,5.0,5.0
2021-09-20,9e1484a3-0235-48c5-aeed-c44451c918fa,0.0,5.0,5.0
2021-09-20,a7058bfa-97cb-4ab0-a959-a782dd3ce6a8,2.0,9.0,11.0
2021-09-20,acc05561-603e-409d-9446-4d03353d7a5c,2.0,19.0,21.0
2021-09-20,b05bec66-9c3b-4381-9ad2-0636481ca919,1.0,3.0,4.0
2021-09-20,b37cc3a6-ab60-4f74-89da-f004a87d6ff4,0.0,28.0,28.0
2021-09-20,bd9a1f13-a52c-4372-a63c-1e49bd7a7bf3,1.0,38.0,39.0
2021-09-20,bdd4965b-3cb0-443a-b8de-37c86e621d6c,0.0,8.0,8.0
2021-09-20,bf2cf4ca-dac3-4515-ad33-ef66efebeab5,0.0,25.0,25.0
2021-09-20,c26fee65-77d0-4125-bf59-8e4b918cb848,0.0,5.0,5.0
2021-09-20,c2dc34b5-7a9b-4dcb-85ae-b3b6c23d823e,0.0,24.0,24.0
2021-09-20,c7d5aa80-47af-45fd-95d3-c575a44806e5,0.0,14.0,14.0
2021-09-20,cd059388-fcb3-4c40-b156-2ed1962bd47b,0.0,1.0,1.0
2021-09-20,cd756fae-c3e3-4176-a4f1-3e5360718d1d,1.0,8.0,9.0
2021-09-20,cf3a43b2-0fef-4db8-873b-6b24e49cfbf3,2.0,16.0,18.0
2021-09-20,d1ec3213-ae35-4ab3-b45f-72feca0fd5f3,0.0,2.0,2.0
2021-09-20,d2179fa3-42fe-4f5a-be15-28a92c28f255,0.0,3.0,3.0
2021-09-20,d21ae02c-0851-4acb-99e9-083d1eeb3f0b,0.0,8.0,8.0
2021-09-20,d4212333-dc53-44f1-a167-d65825a1e727,0.0,5.0,5.0
2021-09-20,d9f64a07-9c47-4f6e-8bbe-a473a688a735,21.0,177.0,198.0
2021-09-20,db06e5e0-8f6f-45d8-92fd-92ce96992012,0.0,24.0,24.0
2021-09-20,dd965340-f8da-40d5-a043-3c0436915524,0.0,10.0,10.0
2021-09-20,e22bd2e3-f0e1-407d-9afb-c832bb39630c,0.0,1.0,1.0
2021-09-20,e2adc287-86ec-4341-b43d-13cb91255662,0.0,14.0,14.0
2021-09-20,e3115277-d57b-492c-bf7a-1c432ecb473b,0.0,12.0,12.0
2021-09-20,e81b1231-55bc-488a-abf3-9bf0883430ba,0.0,10.0,10.0
2021-09-20,e97d489f-0cea-4cc3-a049-651da1b567b9,0.0,7.0,7.0
2021-09-20,ebb63a9f-bad7-486c-a79e-393b3d0589d2,0.0,4.0,4.0
2021-09-20,ebc01199-49db-4461-abc9-9c0e872a8191,0.0,7.0,7.0
2021-09-20,ece0641a-2b44-4cb1-8e31-074dd5fbb4f1,3.0,36.0,39.0
2021-09-20,f0440cc7-e404-4a2c-bb0d-baf908e9ff25,1.0,16.0,17.0
2021-09-20,f44a6715-552e-40ea-8dd5-c690313e5072,0.0,1.0,1.0
2021-09-20,f7427dbb-e87d-4ed2-b168-136c244596b2,0.0,5.0,5.0
2021-09-20,f7a11005-e09a-431b-afe9-95e8ddac81d8,7.0,41.0,48.0
2021-09-21,01811bcf-ec5b-4a02-a64a-0ac551f9d0ac,0.0,18.0,18.0
2021-09-21,0503125e-929a-4eed-afd6-25213a7b87c7,1.0,47.0,48.0
2021-09-21,09415354-4eb1-4866-87bb-efffe23e196a,0.0,5.0,5.0
2021-09-21,097d4418-6d7c-4922-a703-bde5a6b64919,2.0,56.0,58.0
2021-09-21,0da8e9a5-855d-42c5-9435-d69e1019cafc,0.0,3.0,3.0
2021-09-21,0fa2e546-c292-4060-a05e-beb53fc31e72,1.0,14.0,15.0
2021-09-21,10ea7f56-d729-472f-a364-d0c796647abf,0.0,1.0,1.0
2021-09-21,133cb894-ef0c-4ebd-9100-76431a60fac5,1.0,5.0,6.0
2021-09-21,157af2f9-073d-4d75-89e0-b6d214c6d05e,0.0,5.0,5.0
2021-09-21,18cb6e95-6073-4102-989e-1b133ac99b29,0.0,41.0,41.0
2021-09-21,19adebda-8361-4267-8ab0-7fe734377602,0.0,4.0,4.0
2021-09-21,19ae2f00-60e7-4db1-8719-644820cc04df,3.0,100.0,103.0
2021-09-21,19ae8e3b-075d-4caa-bdb7-535a971e6505,0.0,11.0,11.0
2021-09-21,1a75706d-889a-48ab-a6c7-1fbbd70aeda8,0.0,2.0,2.0
2021-09-21,29020005-046d-4f92-9999-04738b934b0f,2.0,12.0,14.0
2021-09-21,2fa0d571-e424-4ee7-ac8b-deb7792305a7,1.0,70.0,71.0
2021-09-21,33ca2840-08b5-4a3d-bad4-da63350becd9,0.0,8.0,8.0
2021-09-21,34b68d87-fd38-4d02-a4d1-46d902d012a7,0.0,1.0,1.0
2021-09-21,355cd89d-faa1-4620-8857-a05a24b513e3,0.0,31.0,31.0
2021-09-21,3651da1c-b313-445b-8a02-75f4b93d2f65,0.0,7.0,7.0
2021-09-21,384b1f28-514a-4a8f-8cc2-f5b2f94d7d09,5.0,11.0,16.0
2021-09-21,39f04721-9871-45a8-bc2a-7c892487ba87,0.0,9.0,9.0
2021-09-21,3b883d89-83bd-41a1-9eb1-ee76eb22d897,0.0,2.0,2.0
2021-09-21,3bbbf782-497c-4697-abda-0a88bbee1b38,5.0,66.0,71.0
2021-09-21,3fc67f73-037c-4f06-9edf-b7ff94cd1570,0.0,27.0,27.0
2021-09-21,43215a1a-2794-4ea9-bebd-4c09a2618e6c,0.0,33.0,33.0
2021-09-21,46412e2a-6b5f-4d0c-9562-d89c01d15259,1.0,21.0,22.0
